0.0065084,3.1947e-05
0.0065084,3.1929e-05
0.0065084,3.1913e-05
0.0065022,3.1897e-05
0.0065022,3.1881e-05
0.0064776,3.1866e-05
0.0064407,3.185e-05
0.0064283,3.1835e-05
0.0064222,3.1819e-05
0.0064283,3.1802e-05
0.0064468,3.1784e-05
0.0064714,3.1766e-05
0.0065084,3.1746e-05
0.0065268,3.1725e-05
0.0065268,3.1702e-05
0.006533,3.1678e-05
0.0065391,3.1651e-05
0.0065514,3.1623e-05
0.0065637,3.1593e-05
0.0065637,3.156e-05
0.0065576,3.1525e-05
0.0065391,3.1487e-05
0.0065022,3.1447e-05
0.0064714,3.1404e-05
0.006453,3.1357e-05
0.0064283,3.1308e-05
0.0063791,3.1256e-05
0.0063668,3.1201e-05
0.0064037,3.1143e-05
0.006453,3.1081e-05
0.0064776,3.1016e-05
0.0065022,3.0948e-05
0.0065268,3.0876e-05
0.0065391,3.0801e-05
0.006533,3.0723e-05
0.0065207,3.0641e-05
0.0065022,3.0556e-05
0.006496,3.0467e-05
0.0065084,3.0376e-05
0.0065268,3.0281e-05
0.0065268,3.0183e-05
0.0064837,3.0081e-05
0.0064222,2.9977e-05
0.0064099,2.9869e-05
0.0064345,2.9759e-05
0.0064407,2.9645e-05
0.0064776,2.9529e-05
0.0065022,2.941e-05
0.0065207,2.9289e-05
0.006533,2.9165e-05
0.0065207,2.9039e-05
0.0065207,2.8911e-05
0.0065084,2.8781e-05
0.0065084,2.8649e-05
0.0065268,2.8515e-05
0.0065453,2.8379e-05
0.0065453,2.8242e-05
0.0065145,2.8104e-05
0.0064899,2.7964e-05
0.0064776,2.7824e-05
0.0064714,2.7683e-05
0.006496,2.7541e-05
0.006496,2.7399e-05
0.0064899,2.7256e-05
0.006496,2.7114e-05
0.0064899,2.6971e-05
0.0064591,2.6829e-05
0.0064283,2.6688e-05
0.0064037,2.6547e-05
0.0064222,2.6407e-05
0.0064407,2.6268e-05
0.0064714,2.613e-05
0.0064837,2.5993e-05
0.0064776,2.5858e-05
0.0064837,2.5725e-05
0.0064837,2.5594e-05
0.0064653,2.5465e-05
0.0064714,2.5339e-05
0.0064837,2.5214e-05
0.0064899,2.5093e-05
0.006496,2.4974e-05
0.006496,2.4858e-05
0.0064714,2.4746e-05
0.0064653,2.4636e-05
0.0064653,2.4531e-05
0.0064714,2.4428e-05
0.0064776,2.433e-05
0.0064776,2.4235e-05
0.0064591,2.4145e-05
0.0064653,2.4058e-05
0.0064591,2.3976e-05
0.006453,2.3898e-05
0.006453,2.3825e-05
0.0064591,2.3756e-05
0.0064776,2.3692e-05
0.0064837,2.3633e-05
0.0065022,2.3579e-05
0.0065145,2.353e-05
0.0065268,2.3486e-05
0.0065453,2.3447e-05
0.0065576,2.3413e-05
0.0065576,2.3385e-05
0.0065453,2.3362e-05
0.0065207,2.3344e-05
0.0064837,2.3331e-05
0.0064407,2.3324e-05
0.0064407,2.3323e-05
0.0064591,2.3327e-05
0.0064899,2.3337e-05
0.0064899,2.3352e-05
0.0064899,2.3372e-05
0.0064837,2.3398e-05
0.0065022,2.343e-05
0.0065145,2.3467e-05
0.0065207,2.351e-05
0.0065022,2.3558e-05
0.0064776,2.3611e-05
0.006453,2.367e-05
0.0064591,2.3734e-05
0.0064653,2.3803e-05
0.0064653,2.3877e-05
0.006453,2.3956e-05
0.0064345,2.4041e-05
0.0064714,2.413e-05
0.0065022,2.4224e-05
0.0065268,2.4323e-05
0.0065391,2.4426e-05
0.0065391,2.4534e-05
0.0065268,2.4646e-05
0.0065145,2.4763e-05
0.0065084,2.4883e-05
0.006496,2.5008e-05
0.0064714,2.5136e-05
0.0064653,2.5268e-05
0.0064837,2.5404e-05
0.0064899,2.5543e-05
0.006496,2.5685e-05
0.006496,2.583e-05
0.0064837,2.5978e-05
0.0064899,2.6128e-05
0.0064899,2.6282e-05
0.006496,2.6437e-05
0.0065084,2.6595e-05
0.0064899,2.6754e-05
0.0064776,2.6915e-05
0.0064714,2.7078e-05
0.0064591,2.7241e-05
0.0064591,2.7406e-05
0.0064776,2.7572e-05
0.0065084,2.7739e-05
0.006533,2.7906e-05
0.0065453,2.8073e-05
0.0065268,2.824e-05
0.0065207,2.8407e-05
0.0065084,2.8573e-05
0.0065022,2.8739e-05
0.0064899,2.8904e-05
0.0064591,2.9068e-05
0.0064407,2.923e-05
0.0064407,2.9391e-05
0.0064468,2.955e-05
0.006453,2.9707e-05
0.006453,2.9862e-05
0.0064653,3.0015e-05
0.0064591,3.0165e-05
0.006453,3.0312e-05
0.0064468,3.0456e-05
0.0064407,3.0597e-05
0.0064345,3.0734e-05
0.0064222,3.0868e-05
0.0064099,3.0998e-05
0.0064345,3.1125e-05
0.0064591,3.1247e-05
0.0064591,3.1364e-05
0.0064345,3.1477e-05
0.0064468,3.1586e-05
0.0064653,3.169e-05
0.0065022,3.1789e-05
0.0065084,3.1882e-05
0.0065391,3.1971e-05
0.0065576,3.2054e-05
0.0065576,3.2132e-05
0.0065391,3.2205e-05
0.0065145,3.2271e-05
0.0064899,3.2332e-05
0.0064899,3.2388e-05
0.0064899,3.2437e-05
0.006496,3.2481e-05
0.0065022,3.2518e-05
0.0064653,3.255e-05
0.0064222,3.2575e-05
0.0064099,3.2595e-05
0.0064037,3.2608e-05
0.0064099,3.2616e-05
0.006416,3.2617e-05
0.0063791,3.2612e-05
0.0063914,3.2601e-05
0.0063976,3.2584e-05
0.0064283,3.2561e-05
0.006453,3.2532e-05
0.0064899,3.2498e-05
0.0064899,3.2457e-05
0.0065145,3.2411e-05
0.006533,3.2359e-05
0.0065268,3.2302e-05
0.0065514,3.2239e-05
0.0065514,3.2171e-05
0.0065699,3.2098e-05
0.0065822,3.2019e-05
0.0065822,3.1936e-05
0.0065576,3.1847e-05
0.0065207,3.1754e-05
0.0064899,3.1656e-05
0.0064653,3.1554e-05
0.0064468,3.1448e-05
0.0064653,3.1337e-05
0.0064776,3.1223e-05
0.0064837,3.1105e-05
0.0064899,3.0983e-05
0.006496,3.0857e-05
0.006496,3.0729e-05
0.0064837,3.0597e-05
0.0064776,3.0462e-05
0.0064776,3.0325e-05
0.0064776,3.0185e-05
0.0064837,3.0042e-05
0.0064776,2.9898e-05
0.0064899,2.9751e-05
0.0064776,2.9603e-05
0.0064837,2.9453e-05
0.0064837,2.9301e-05
0.0064653,2.9149e-05
0.006453,2.8995e-05
0.0064407,2.884e-05
0.0064468,2.8684e-05
0.0064468,2.8528e-05
0.0064591,2.8372e-05
0.0064591,2.8215e-05
0.0064899,2.8058e-05
0.0064591,2.7902e-05
0.0064591,2.7745e-05
0.0064776,2.7589e-05
0.006496,2.7434e-05
0.0064899,2.7279e-05
0.0064714,2.7126e-05
0.0064468,2.6973e-05
0.0064345,2.6822e-05
0.0064345,2.6671e-05
0.0064345,2.6523e-05
0.006453,2.6376e-05
0.0064714,2.623e-05
0.0064714,2.6087e-05
0.0064714,2.5946e-05
0.0064899,2.5806e-05
0.0065022,2.5669e-05
0.0065022,2.5534e-05
0.006496,2.5402e-05
0.0065084,2.5272e-05
0.0065207,2.5145e-05
0.0065022,2.5021e-05
0.0064714,2.4899e-05
0.0064407,2.4781e-05
0.0064037,2.4665e-05
0.0063853,2.4553e-05
0.0063853,2.4443e-05
0.006416,2.4337e-05
0.006453,2.4234e-05
0.0064591,2.4135e-05
0.0064776,2.4039e-05
0.0064837,2.3947e-05
0.0065022,2.3858e-05
0.006496,2.3773e-05
0.0064776,2.3691e-05
0.0064591,2.3613e-05
0.0064653,2.3539e-05
0.0064653,2.3469e-05
0.0064776,2.3403e-05
0.0064714,2.334e-05
0.0064837,2.3282e-05
0.0065145,2.3227e-05
0.006533,2.3176e-05
0.006533,2.313e-05
0.0065084,2.3087e-05
0.0064837,2.3048e-05
0.0064653,2.3014e-05
0.0064591,2.2983e-05
0.0064653,2.2956e-05
0.0064468,2.2934e-05
0.0064283,2.2915e-05
0.0064345,2.2901e-05
0.0064653,2.2891e-05
0.0064899,2.2884e-05
0.0065022,2.2882e-05
0.0065145,2.2884e-05
0.0065145,2.2889e-05
0.0065145,2.2899e-05
0.0065022,2.2913e-05
0.0064714,2.293e-05
0.0064407,2.2952e-05
0.0064283,2.2977e-05
0.0064345,2.3007e-05
0.006453,2.304e-05
0.0064591,2.3077e-05
0.006453,2.3117e-05
0.006453,2.3162e-05
0.0064653,2.321e-05
0.0064837,2.3261e-05
0.0064776,2.3317e-05
0.0064837,2.3375e-05
0.0064899,2.3438e-05
0.006496,2.3504e-05
0.0064837,2.3573e-05
0.0064591,2.3645e-05
0.0064468,2.3721e-05
0.0064283,2.38e-05
0.0064283,2.3883e-05
0.0064407,2.3968e-05
0.0064468,2.4056e-05
0.0064591,2.4148e-05
0.0064653,2.4242e-05
0.0064776,2.4339e-05
0.0064837,2.4439e-05
0.0064837,2.4542e-05
0.0064714,2.4648e-05
0.006453,2.4756e-05
0.0064653,2.4866e-05
0.0064714,2.4979e-05
0.0064653,2.5094e-05
0.0064468,2.5212e-05
0.0064468,2.5332e-05
0.0064283,2.5454e-05
0.0064222,2.5578e-05
0.0064345,2.5705e-05
0.0064407,2.5833e-05
0.0064283,2.5963e-05
0.0063914,2.6095e-05
0.0063853,2.6228e-05
0.0064099,2.6364e-05
0.0064037,2.65e-05
0.006416,2.6639e-05
0.0064222,2.6779e-05
0.0064283,2.692e-05
0.0064591,2.7062e-05
0.006496,2.7206e-05
0.0065207,2.7351e-05
0.0065207,2.7497e-05
0.0065453,2.7643e-05
0.0065576,2.7791e-05
0.0065391,2.794e-05
0.006533,2.8089e-05
0.0065084,2.824e-05
0.0064899,2.8391e-05
0.0064714,2.8542e-05
0.0064591,2.8694e-05
0.0064653,2.8846e-05
0.0064653,2.8999e-05
0.0064653,2.9152e-05
0.0064776,2.9306e-05
0.0064837,2.9459e-05
0.0064776,2.9613e-05
0.006496,2.9767e-05
0.006496,2.9921e-05
0.0065022,3.0074e-05
0.0065084,3.0228e-05
0.0065022,3.0381e-05
0.0064714,3.0534e-05
0.0064468,3.0687e-05
0.0064345,3.0839e-05
0.0064222,3.0991e-05
0.0064222,3.1142e-05
0.0064283,3.1293e-05
0.0064283,3.1443e-05
0.0064407,3.1592e-05
0.0064591,3.174e-05
0.0064776,3.1888e-05
0.0064837,3.2034e-05
0.006496,3.218e-05
0.0064837,3.2325e-05
0.0064714,3.2468e-05
0.0064591,3.261e-05
0.006453,3.2751e-05
0.0064591,3.2891e-05
0.0064837,3.3029e-05
0.0065145,3.3166e-05
0.0065391,3.3301e-05
0.0065207,3.3435e-05
0.006496,3.3567e-05
0.0064653,3.3697e-05
0.0064407,3.3826e-05
0.0064468,3.3953e-05
0.0064591,3.4077e-05
0.0064653,3.42e-05
0.0065022,3.4321e-05
0.0065207,3.444e-05
0.0065453,3.4557e-05
0.0065453,3.4672e-05
0.006533,3.4784e-05
0.0065145,3.4894e-05
0.0065145,3.5002e-05
0.006533,3.5108e-05
0.0065268,3.5211e-05
0.0064776,3.5312e-05
0.0064099,3.541e-05
0.0063853,3.5505e-05
0.0063976,3.5598e-05
0.0063914,3.5689e-05
0.0063791,3.5776e-05
0.0063914,3.5861e-05
0.0063976,3.5944e-05
0.0064283,3.6023e-05
0.0064468,3.61e-05
0.0064776,3.6173e-05
0.0064837,3.6244e-05
0.0064899,3.6312e-05
0.0064899,3.6377e-05
0.0065022,3.644e-05
0.0064837,3.6499e-05
0.0064653,3.6555e-05
0.006453,3.6608e-05
0.0064407,3.6658e-05
0.0064468,3.6705e-05
0.0064714,3.6748e-05
0.0064899,3.6789e-05
0.006496,3.6827e-05
0.0065145,3.6861e-05
0.0065145,3.6892e-05
0.0065207,3.692e-05
0.0065145,3.6945e-05
0.006496,3.6967e-05
0.0065022,3.6985e-05
0.0064899,3.7e-05
0.0064899,3.7012e-05
0.0064776,3.7021e-05
0.006453,3.7026e-05
0.0064407,3.7029e-05
0.0064345,3.7028e-05
0.0064345,3.7023e-05
0.0064468,3.7016e-05
0.0064407,3.7005e-05
0.0064345,3.6991e-05
0.0064407,3.6974e-05
0.006453,3.6954e-05
0.0064591,3.693e-05
0.0064776,3.6903e-05
0.0064899,3.6874e-05
0.006496,3.6841e-05
0.0065084,3.6805e-05
0.0065207,3.6766e-05
0.0065207,3.6723e-05
0.0065207,3.6678e-05
0.0065084,3.663e-05
0.0065022,3.6579e-05
0.0065084,3.6525e-05
0.0065145,3.6469e-05
0.0065084,3.6409e-05
0.0065084,3.6347e-05
0.0065084,3.6282e-05
0.006496,3.6215e-05
0.006496,3.6145e-05
0.0064837,3.6072e-05
0.0064591,3.5997e-05
0.0063976,3.592e-05
0.0063545,3.5841e-05
0.0063176,3.576e-05
0.0063237,3.5676e-05
0.0063668,3.559e-05
0.0064222,3.5503e-05
0.0064283,3.5414e-05
0.0064591,3.5323e-05
0.0064776,3.5231e-05
0.0064837,3.5137e-05
0.0064837,3.5042e-05
0.0064899,3.4946e-05
0.0065084,3.4848e-05
0.0065391,3.475e-05
0.0065699,3.465e-05
0.0065761,3.455e-05
0.0065699,3.445e-05
0.0065576,3.4349e-05
0.006533,3.4247e-05
0.0065145,3.4146e-05
0.0065145,3.4044e-05
0.0065145,3.3943e-05
0.006496,3.3841e-05
0.0064899,3.374e-05
0.0064776,3.364e-05
0.0064714,3.354e-05
0.0064776,3.3441e-05
0.0064837,3.3343e-05
0.0064899,3.3245e-05
0.0064837,3.3149e-05
0.0064776,3.3055e-05
0.0064776,3.2961e-05
0.0064653,3.287e-05
0.0064345,3.278e-05
0.006416,3.2692e-05
0.0064037,3.2606e-05
0.0063914,3.2521e-05
0.0064037,3.244e-05
0.0064345,3.236e-05
0.006453,3.2283e-05
0.0064837,3.2209e-05
0.0065022,3.2137e-05
0.0065084,3.2068e-05
0.0065084,3.2001e-05
0.0065022,3.1938e-05
0.0065084,3.1878e-05
0.0065084,3.1821e-05
0.0065084,3.1768e-05
0.0064776,3.1717e-05
0.0064776,3.167e-05
0.0064837,3.1627e-05
0.0064837,3.1587e-05
0.0064899,3.1551e-05
0.006496,3.1518e-05
0.006496,3.1489e-05
0.0065145,3.1464e-05
0.0065145,3.1443e-05
0.0065022,3.1426e-05
0.0064899,3.1412e-05
0.006496,3.1403e-05
0.006496,3.1397e-05
0.0065022,3.1395e-05
0.0064837,3.1398e-05
0.0064776,3.1404e-05
0.0064714,3.1414e-05
0.0064899,3.1429e-05
0.0064776,3.1447e-05
0.0064653,3.1469e-05
0.0064653,3.1495e-05
0.0064345,3.1526e-05
0.006416,3.156e-05
0.0063914,3.1598e-05
0.0063914,3.1639e-05
0.0064037,3.1685e-05
0.0064468,3.1734e-05
0.0064837,3.1788e-05
0.0065084,3.1844e-05
0.0065268,3.1905e-05
0.0065391,3.1969e-05
0.006533,3.2036e-05
0.0065145,3.2107e-05
0.0065145,3.2182e-05
0.0065207,3.2259e-05
0.0065022,3.234e-05
0.0065145,3.2425e-05
0.0065268,3.2512e-05
0.0065145,3.2602e-05
0.0065084,3.2695e-05
0.0065084,3.2791e-05
0.0065084,3.289e-05
0.006496,3.2992e-05
0.0064653,3.3096e-05
0.0064345,3.3203e-05
0.0064283,3.3312e-05
0.0064468,3.3424e-05
0.0064591,3.3538e-05
0.0064714,3.3654e-05
0.0064837,3.3772e-05
0.006496,3.3892e-05
0.0064899,3.4014e-05
0.0064837,3.4138e-05
0.0064899,3.4263e-05
0.0064899,3.439e-05
0.006496,3.4519e-05
0.0064899,3.4649e-05
0.0064653,3.478e-05
0.0064222,3.4912e-05
0.006373,3.5046e-05
0.0063545,3.5181e-05
0.0063483,3.5317e-05
0.0063483,3.5453e-05
0.0063853,3.559e-05
0.006416,3.5728e-05
0.0064407,3.5867e-05
0.0064714,3.6006e-05
0.0064714,3.6145e-05
0.0064653,3.6285e-05
0.0064591,3.6425e-05
0.0064714,3.6566e-05
0.0064714,3.6706e-05
0.0065022,3.6846e-05
0.0065391,3.6986e-05
0.0065637,3.7126e-05
0.0065945,3.7266e-05
0.0065884,3.7405e-05
0.0065761,3.7544e-05
0.0065637,3.7683e-05
0.0065514,3.7821e-05
0.0065637,3.7958e-05
0.0065576,3.8095e-05
0.0065391,3.8231e-05
0.006533,3.8366e-05
0.0065084,3.8499e-05
0.0065084,3.8632e-05
0.006496,3.8764e-05
0.0064714,3.8895e-05
0.006453,3.9024e-05
0.0064653,3.9152e-05
0.0064591,3.9279e-05
0.006453,3.9404e-05
0.006453,3.9528e-05
0.0064591,3.965e-05
0.0064591,3.977e-05
0.0064468,3.9889e-05
0.0064345,4.0006e-05
0.006453,4.012e-05
0.0064837,4.0233e-05
0.0065022,4.0344e-05
0.0065022,4.0452e-05
0.006496,4.0558e-05
0.0065084,4.0662e-05
0.0065145,4.0764e-05
0.0065207,4.0863e-05
0.0065207,4.0959e-05
0.0065145,4.1052e-05
0.0065022,4.1143e-05
0.0065268,4.1231e-05
0.0065268,4.1316e-05
0.0065268,4.1398e-05
0.0065207,4.1477e-05
0.0065268,4.1553e-05
0.0065145,4.1625e-05
0.0065145,4.1694e-05
0.0065145,4.176e-05
0.0065084,4.1822e-05
0.0064899,4.1881e-05
0.0064837,4.1935e-05
0.0064899,4.1986e-05
0.0064899,4.2033e-05
0.0064899,4.2076e-05
0.0064899,4.2115e-05
0.006496,4.215e-05
0.006496,4.2181e-05
0.0065022,4.2208e-05
0.0065084,4.223e-05
0.0065145,4.2248e-05
0.0065084,4.2261e-05
0.0064899,4.227e-05
0.0064714,4.2275e-05
0.0064776,4.2275e-05
0.0064591,4.227e-05
0.0064222,4.2261e-05
0.0063114,4.2247e-05
0.0062437,4.2228e-05
0.0062745,4.2204e-05
0.0063299,4.2176e-05
0.0063976,4.2143e-05
0.0064714,4.2106e-05
0.0065207,4.2063e-05
0.0065576,4.2016e-05
0.0065884,4.1965e-05
0.0066068,4.1908e-05
0.006613,4.1847e-05
0.006613,4.1781e-05
0.0066007,4.1711e-05
0.0065822,4.1636e-05
0.0065576,4.1557e-05
0.006533,4.1473e-05
0.0065084,4.1385e-05
0.006496,4.1293e-05
0.0064776,4.1197e-05
0.0064591,4.1096e-05
0.0064345,4.0991e-05
0.0064222,4.0883e-05
0.0064407,4.077e-05
0.0064591,4.0654e-05
0.006496,4.0534e-05
0.0065145,4.0411e-05
0.0065268,4.0284e-05
0.0065207,4.0154e-05
0.0065145,4.0021e-05
0.0065022,3.9884e-05
0.0065084,3.9745e-05
0.0064899,3.9603e-05
0.0064899,3.9458e-05
0.0064776,3.931e-05
0.0064591,3.916e-05
0.0064407,3.9008e-05
0.0064222,3.8853e-05
0.0064345,3.8697e-05
0.0064591,3.8538e-05
0.0064776,3.8377e-05
0.0064776,3.8215e-05
0.0064776,3.8051e-05
0.0064899,3.7886e-05
0.006496,3.7719e-05
0.0065022,3.7551e-05
0.0065145,3.7382e-05
0.0065145,3.7212e-05
0.0065268,3.704e-05
0.0065207,3.6869e-05
0.0065207,3.6696e-05
0.0065268,3.6523e-05
0.0065084,3.6349e-05
0.0064837,3.6175e-05
0.0064776,3.6001e-05
0.0064653,3.5827e-05
0.0064591,3.5652e-05
0.0064407,3.5478e-05
0.0064407,3.5303e-05
0.0064345,3.5129e-05
0.0064222,3.4955e-05
0.0064407,3.4781e-05
0.0064653,3.4608e-05
0.006496,3.4435e-05
0.0065207,3.4263e-05
0.0065268,3.4092e-05
0.006533,3.3921e-05
0.0065145,3.3751e-05
0.0064837,3.3582e-05
0.0064591,3.3413e-05
0.0064776,3.3246e-05
0.0064776,3.3079e-05
0.0064653,3.2914e-05
0.0064468,3.275e-05
0.0064468,3.2587e-05
0.0064468,3.2425e-05
0.0064468,3.2264e-05
0.0064591,3.2105e-05
0.0064837,3.1947e-05
0.0064899,3.179e-05
0.0064776,3.1635e-05
0.0064776,3.1481e-05
0.0064899,3.1329e-05
0.0065022,3.1178e-05
0.0065084,3.1029e-05
0.0065145,3.0881e-05
0.0065207,3.0735e-05
0.0065207,3.0591e-05
0.0065084,3.0448e-05
0.006496,3.0307e-05
0.0064653,3.0168e-05
0.0063914,3.0031e-05
0.0063483,2.9896e-05
0.0063545,2.9763e-05
0.006373,2.9632e-05
0.0063976,2.9502e-05
0.0064345,2.9375e-05
0.0064591,2.925e-05
0.0064899,2.9127e-05
0.0065084,2.9007e-05
0.0065207,2.8888e-05
0.0065391,2.8772e-05
0.0065453,2.8659e-05
0.0065453,2.8547e-05
0.0065514,2.8439e-05
0.0065391,2.8333e-05
0.0065145,2.8229e-05
0.0065207,2.8129e-05
0.0065022,2.8031e-05
0.0065022,2.7935e-05
0.006496,2.7843e-05
0.0065022,2.7754e-05
0.0065084,2.7668e-05
0.0065022,2.7584e-05
0.0065084,2.7504e-05
0.006496,2.7428e-05
0.0064899,2.7354e-05
0.0064837,2.7284e-05
0.0064899,2.7217e-05
0.0064899,2.7154e-05
0.0065022,2.7095e-05
0.0065084,2.7039e-05
0.0065084,2.6987e-05
0.0065207,2.6938e-05
0.0065145,2.6894e-05
0.0064776,2.6853e-05
0.0064468,2.6817e-05
0.006416,2.6785e-05
0.0063976,2.6756e-05
0.0064037,2.6732e-05
0.0064345,2.6713e-05
0.0064653,2.6697e-05
0.0064776,2.6686e-05
0.0064714,2.668e-05
0.0064591,2.6678e-05
0.0064714,2.668e-05
0.0064776,2.6688e-05
0.0065022,2.6699e-05
0.0065084,2.6716e-05
0.0064899,2.6738e-05
0.0065145,2.6764e-05
0.0065084,2.6795e-05
0.006533,2.6831e-05
0.0065453,2.6872e-05
0.0065699,2.6918e-05
0.0065884,2.697e-05
0.0065514,2.7026e-05
0.0065145,2.7087e-05
0.0065022,2.7153e-05
0.0064899,2.7225e-05
0.0064776,2.7301e-05
0.0064899,2.7383e-05
0.0064899,2.7469e-05
0.0065022,2.7561e-05
0.0065207,2.7658e-05
0.0065022,2.776e-05
0.0064407,2.7867e-05
0.0064099,2.7979e-05
0.0064345,2.8096e-05
0.006453,2.8219e-05
0.0064776,2.8346e-05
0.006496,2.8477e-05
0.006496,2.8614e-05
0.0064714,2.8756e-05
0.0064591,2.8902e-05
0.0064653,2.9052e-05
0.0064899,2.9208e-05
0.0065268,2.9368e-05
0.0065453,2.9532e-05
0.0065576,2.97e-05
0.0065453,2.9873e-05
0.0065145,3.0049e-05
0.0065022,3.023e-05
0.0065084,3.0414e-05
0.0065022,3.0603e-05
0.0065022,3.0794e-05
0.0065022,3.0989e-05
0.0064899,3.1187e-05
0.006496,3.1389e-05
0.0064837,3.1593e-05
0.0064714,3.18e-05
0.0064714,3.201e-05
0.006453,3.2222e-05
0.0064468,3.2436e-05
0.0064468,3.2653e-05
0.0064468,3.2871e-05
0.0064591,3.309e-05
0.0064714,3.3312e-05
0.0064837,3.3534e-05
0.0065084,3.3757e-05
0.006533,3.3981e-05
0.0065514,3.4206e-05
0.0065453,3.4431e-05
0.0065268,3.4656e-05
0.0065022,3.4881e-05
0.0064776,3.5106e-05
0.0064776,3.5329e-05
0.006453,3.5552e-05
0.0064591,3.5774e-05
0.0064714,3.5995e-05
0.0064837,3.6213e-05
0.0064776,3.643e-05
0.006496,3.6645e-05
0.006496,3.6858e-05
0.0065084,3.7067e-05
0.0065084,3.7274e-05
0.0065084,3.7478e-05
0.006496,3.7678e-05
0.0065084,3.7875e-05
0.0065022,3.8068e-05
0.0065084,3.8257e-05
0.0065084,3.8441e-05
0.0065145,3.8621e-05
0.0065084,3.8796e-05
0.006496,3.8966e-05
0.006496,3.9131e-05
0.006496,3.929e-05
0.0064837,3.9444e-05
0.0064837,3.9592e-05
0.0064899,3.9734e-05
0.0065022,3.987e-05
0.006496,3.9999e-05
0.0065022,4.0122e-05
0.0065084,4.0238e-05
0.0065022,4.0348e-05
0.0065084,4.045e-05
0.0065084,4.0546e-05
0.0065022,4.0634e-05
0.0064776,4.0715e-05
0.0064468,4.0789e-05
0.0063606,4.0856e-05
0.0062683,4.0915e-05
0.0062437,4.0966e-05
0.0062683,4.101e-05
0.0063237,4.1047e-05
0.0063853,4.1075e-05
0.0064283,4.1097e-05
0.0064899,4.1111e-05
0.0065145,4.1117e-05
0.0065514,4.1116e-05
0.006613,4.1107e-05
0.0066684,4.1091e-05
0.0066622,4.1068e-05
0.0066622,4.1038e-05
0.0066314,4.1001e-05
0.0065699,4.0957e-05
0.0065207,4.0906e-05
0.0064776,4.0849e-05
0.006453,4.0785e-05
0.0064714,4.0715e-05
0.0065022,4.0639e-05
0.006533,4.0557e-05
0.0065576,4.0469e-05
0.0065699,4.0375e-05
0.0065822,4.0276e-05
0.0065699,4.0172e-05
0.0065514,4.0064e-05
0.006533,3.995e-05
0.0065207,3.9832e-05
0.0065022,3.971e-05
0.0065022,3.9584e-05
0.0065022,3.9454e-05
0.0065022,3.9321e-05
0.0065084,3.9184e-05
0.006496,3.9045e-05
0.0064714,3.8902e-05
0.0064714,3.8758e-05
0.0064714,3.8611e-05
0.0064714,3.8462e-05
0.0064714,3.8311e-05
0.0064714,3.8159e-05
0.0064776,3.8005e-05
0.0064899,3.785e-05
0.0065022,3.7695e-05
0.0065084,3.7539e-05
0.0065022,3.7383e-05
0.0065084,3.7226e-05
0.0065145,3.707e-05
0.0065207,3.6913e-05
0.0065145,3.6758e-05
0.0065145,3.6602e-05
0.0065022,3.6448e-05
0.006496,3.6295e-05
0.0064837,3.6143e-05
0.0064837,3.5992e-05
